DateZebrabox,Plate,Well,PTZ,Group,Genotype,Genotype2,TotalMovement,N_events,MaxSpeed,N_HSE,N_HSE_permin
2022.11.19,1,Loc04,2.5,PTPN20,ptpn20KO,ptpn20KO,5378.06,111,15.1971972,0,0
2022.11.19,1,Loc05,2.5,PTPN20,ptpn20KO,ptpn20KO,313.139,1,21.3880597,0,0
2022.11.19,1,Loc06,2.5,PTPN20,ptpn20KO,ptpn20KO,5814.425,85,85,16,0.266666667
2022.11.19,1,Loc07,2.5,PTPN20,ptpn20KO,ptpn20KO,3996.533,39,36.3852459,5,0.083333333
2022.11.19,1,Loc08,2.5,PTPN20,ptpn20KO,ptpn20KO,3439.675,90,6.735,0,0
2022.11.19,1,Loc09,2.5,PTPN20,ptpn20KO,ptpn20KO,4293.786,56,42.983,1,0.016666667
2022.11.19,1,Loc10,2.5,PTPN20,ptpn20KO,ptpn20KO,10106.706,101,77.816,20,0.333333333
2022.11.19,1,Loc11,2.5,control,scrambled,control,3866.16,33,74.97116375,12,0.2
2022.11.19,1,Loc12,2.5,control,eGFP,control,7757.984,69,81.37325349,36,0.6
2022.11.19,1,Loc13,2.5,PTPN20,ptpn20KO,ptpn20KO,8091.371,119,95.30641593,13,0.216666667
2022.11.19,1,Loc14,2.5,PTPN20,ptpn20KO,ptpn20KO,4653.168,43,59.82564103,5,0.083333333
2022.11.19,1,Loc15,2.5,PTPN20,ptpn20KO,ptpn20KO,4604.385,46,78.272,4,0.066666667
2022.11.19,1,Loc16,2.5,PTPN20,ptpn20KO,ptpn20KO,5572.732,40,83.57352941,16,0.266666667
2022.11.19,1,Loc17,2.5,PTPN20,ptpn20KO,ptpn20KO,6364.328,82,62.47785788,21,0.35
2022.11.19,1,Loc18,2.5,PTPN20,ptpn20KO,ptpn20KO,5105.334,42,63.95734127,10,0.166666667
2022.11.19,1,Loc19,2.5,PTPN20,ptpn20KO,ptpn20KO,3339.347,14,65.998999,4,0.066666667
2022.11.19,1,Loc20,2.5,PTPN20,ptpn20KO,ptpn20KO,3130.052,23,70.90263692,3,0.05
2022.11.19,1,Loc21,2.5,PTPN20,ptpn20KO,ptpn20KO,4827.284,72,59.29113924,14,0.233333333
2022.11.19,1,Loc22,2.5,PTPN20,ptpn20KO,ptpn20KO,3175.025,28,30.2079602,1,0.016666667
2022.11.19,1,Loc23,2.5,control,scrambled,control,3238.851,39,58.841,2,0.033333333
2022.11.19,1,Loc24,2.5,control,eGFP,control,7187.806,79,67.55610236,1,0.016666667
2022.11.19,1,Loc25,2.5,PTPN20,PTPN20,PTPN20,6921.998,53,79.91264132,26,0.433333333
2022.11.19,1,Loc26,2.5,PTPN20,PTPN20,PTPN20,5995.087,28,80.47781218,19,0.316666667
2022.11.19,1,Loc27,2.5,PTPN20,PTPN20,PTPN20,8902.785,91,99.354,37,0.616666667
2022.11.19,1,Loc28,2.5,PTPN20,PTPN20,PTPN20,3750.066,30,77.76257545,6,0.1
2022.11.19,1,Loc29,2.5,PTPN20,PTPN20,PTPN20,689.917,3,115,3,0.05
2022.11.19,1,Loc30,2.5,PTPN20,PTPN20,PTPN20,5599.015,29,86.24,16,0.266666667
2022.11.19,1,Loc31,2.5,PTPN20,PTPN20,PTPN20,5094.371,40,83.09860558,13,0.216666667
2022.11.19,1,Loc32,2.5,PTPN20,PTPN20,PTPN20,5037.999,26,74.99276112,15,0.25
2022.11.19,1,Loc33,2.5,PTPN20,PTPN20,PTPN20,4937.439,42,56.50439024,15,0.25
2022.11.19,1,Loc34,2.5,PTPN20,PTPN20,PTPN20,12345.997,123,53.691,69,1.15
2022.11.19,1,Loc35,2.5,control,scrambled,control,3848.906,36,62.733,4,0.066666667
2022.11.19,1,Loc36,2.5,control,eGFP,control,3045.984,24,34.595,2,0.033333333
2022.11.19,1,Loc37,2.5,PTPN20,PTPN20,PTPN20,5072.737,51,82.04118268,15,0.25
2022.11.19,1,Loc38,2.5,PTPN20,PTPN20,PTPN20,4939.317,44,64.35445757,20,0.333333333
2022.11.19,1,Loc39,2.5,PTPN20,PTPN20,PTPN20,6227.286,44,78.8981019,20,0.333333333
2022.11.19,1,Loc40,2.5,PTPN20,PTPN20,PTPN20,6021.102,59,70.88690476,15,0.25
2022.11.19,1,Loc41,2.5,PTPN20,PTPN20,PTPN20,5460.582,44,73.58292919,19,0.316666667
2022.11.19,1,Loc42,2.5,PTPN20,PTPN20,PTPN20,5265.784,87,79.54994955,11,0.183333333
2022.11.19,1,Loc43,2.5,PTPN20,PTPN20,PTPN20,4485.187,44,62.36549708,11,0.183333333
2022.11.19,1,Loc44,2.5,PTPN20,PTPN20,PTPN20,3809.833,28,66.83220175,7,0.116666667
2022.11.19,1,Loc45,2.5,PTPN20,PTPN20,PTPN20,5996.519,72,84.566,16,0.266666667
2022.11.19,1,Loc46,2.5,PTPN20,PTPN20,PTPN20,3501.669,26,57.53152279,5,0.083333333
2022.11.19,1,Loc47,2.5,control,scrambled,control,2915.527,19,59.47278226,2,0.033333333
2022.11.19,1,Loc48,2.5,control,eGFP,control,3955.753,43,62.51583248,4,0.066666667
2022.11.19,1,Loc49,2.5,PTPN20,PTPN20CP,PTPN20CP,3641.453,37,20.10843373,0,0
2022.11.19,1,Loc50,2.5,PTPN20,PTPN20CP,PTPN20CP,14434.793,182,26.83746283,14,0.233333333
2022.11.19,1,Loc51,2.5,PTPN20,PTPN20CP,PTPN20CP,1708.107,14,11.33166333,0,0
2022.11.19,1,Loc52,2.5,PTPN20,PTPN20CP,PTPN20CP,3274.013,11,85.79,7,0.116666667
2022.11.19,1,Loc53,2.5,PTPN20,PTPN20CP,PTPN20CP,7226.235,125,36.45410628,10,0.166666667
2022.11.19,1,Loc54,2.5,PTPN20,PTPN20CP,PTPN20CP,3499.136,27,67.55393586,6,0.1
2022.11.19,1,Loc55,2.5,PTPN20,PTPN20CP,PTPN20CP,8571.713,62,64.52376334,36,0.6
2022.11.19,1,Loc56,2.5,PTPN20,PTPN20CP,PTPN20CP,3037.805,17,89.3778664,4,0.066666667
2022.11.19,1,Loc57,2.5,PTPN20,PTPN20CP,PTPN20CP,3483.478,43,25.54545455,2,0.033333333
2022.11.19,1,Loc58,2.5,PTPN20,PTPN20CP,PTPN20CP,3075.833,31,31.85985986,4,0.066666667
2022.11.19,1,Loc59,2.5,control,scrambled,control,6835.631,46,63.914,28,0.466666667
2022.11.19,1,Loc60,2.5,control,eGFP,control,7123.14,77,91.68,15,0.25
2022.11.19,1,Loc61,2.5,PTPN20,PTPN20CP,PTPN20CP,3258.52,18,94.94352159,11,0.183333333
2022.11.19,1,Loc62,2.5,PTPN20,PTPN20CP,PTPN20CP,5421.233,60,80.888,7,0.116666667
2022.11.19,1,Loc63,2.5,PTPN20,PTPN20CP,PTPN20CP,2885.325,19,69.73638132,7,0.116666667
2022.11.19,1,Loc64,2.5,PTPN20,PTPN20CP,PTPN20CP,3869.742,19,86.735,12,0.2
2022.11.19,1,Loc65,2.5,PTPN20,PTPN20CP,PTPN20CP,5474.906,128,53.024,4,0.066666667
2022.11.19,1,Loc66,2.5,PTPN20,PTPN20CP,PTPN20CP,6335.317,42,83.735,26,0.433333333
2022.11.19,1,Loc67,2.5,PTPN20,PTPN20CP,PTPN20CP,4024.624,26,88.48884578,13,0.216666667
2022.11.19,1,Loc68,2.5,PTPN20,PTPN20CP,PTPN20CP,3199.352,22,56.01,2,0.033333333
2022.11.19,1,Loc69,2.5,PTPN20,PTPN20CP,PTPN20CP,4167.94,78,48.55444555,4,0.066666667
2022.11.19,1,Loc70,2.5,PTPN20,PTPN20CP,PTPN20CP,4196.942,47,75.572,10,0.166666667
2022.11.19,1,Loc71,2.5,control,scrambled,control,5159.537,30,70.61177645,15,0.25
2022.11.19,1,Loc72,2.5,control,eGFP,control,3735.804,26,95.22606925,5,0.083333333
2022.11.19,1,Loc73,2.5,HYDIN,hydinKO,hydinKO,4924.785,37,45.44004283,3,0.05
2022.11.19,1,Loc74,2.5,HYDIN,hydinKO,hydinKO,9363.983,151,50.765,34,0.566666667
2022.11.19,1,Loc75,2.5,HYDIN,hydinKO,hydinKO,4582.89,56,56.719,7,0.116666667
2022.11.19,1,Loc76,2.5,HYDIN,hydinKO,hydinKO,7051.688,53,67.36157025,33,0.55
2022.11.19,1,Loc77,2.5,HYDIN,hydinKO,hydinKO,3739.471,29,51.044,9,0.15
2022.11.19,1,Loc78,2.5,HYDIN,hydinKO,hydinKO,2976.053,15,71.412,2,0.033333333
2022.11.19,1,Loc79,2.5,HYDIN,hydinKO,hydinKO,3239.082,13,88.44238683,5,0.083333333
2022.11.19,1,Loc80,2.5,HYDIN,hydinKO,hydinKO,8886.498,74,44.734,5,0.083333333
2022.11.19,1,Loc81,2.5,HYDIN,hydinKO,hydinKO,6771.126,79,67.77680312,17,0.283333333
2022.11.19,1,Loc82,2.5,HYDIN,hydinKO,hydinKO,4397.028,90,38.63563564,4,0.066666667
2022.11.19,1,Loc83,2.5,control,scrambled,control,1.829,0,38.63563564,0,0
2022.11.19,1,Loc84,2.5,control,eGFP,control,5577.546,43,85.50720165,16,0.266666667
2022.11.19,1,Loc85,2.5,HYDIN,hydinKO,hydinKO,5425.525,77,15.13,0,0
2022.11.19,1,Loc86,2.5,HYDIN,hydinKO,hydinKO,2406.387,6,69.5443038,2,0.033333333
2022.11.19,1,Loc87,2.5,HYDIN,hydinKO,hydinKO,5291.081,61,65.23681489,17,0.283333333
2022.11.19,1,Loc88,2.5,HYDIN,hydinKO,hydinKO,6803.754,66,67.67005076,26,0.433333333
2022.11.19,1,Loc89,2.5,HYDIN,hydinKO,hydinKO,3138.119,41,26.77231695,1,0.016666667
2022.11.19,1,Loc90,2.5,HYDIN,hydinKO,hydinKO,4245.535,56,64.22360248,3,0.05
2022.11.19,1,Loc91,2.5,HYDIN,hydinKO,hydinKO,3206.505,32,61.64935065,5,0.083333333
2022.11.19,1,Loc92,2.5,HYDIN,hydinKO,hydinKO,2798.236,30,55.98398398,3,0.05
2022.11.19,1,Loc93,2.5,HYDIN,hydinKO,hydinKO,5277.915,36,67.73929961,19,0.316666667
2022.11.19,1,Loc94,2.5,HYDIN,hydinKO,hydinKO,3564.416,43,46.09218437,3,0.05
2022.11.19,1,Loc95,2.5,control,scrambled,control,5007.574,104,57.01943635,5,0.083333333
2022.11.19,1,Loc96,2.5,control,eGFP,control,5063.356,59,21.818,0,0
2022.11.19,2,Loc01,0,PTPN20,ptpn20KO,ptpn20KO,4647.827,89,19.27160494,0,0
2022.11.19,2,Loc02,0,PTPN20,ptpn20KO,ptpn20KO,5024.713,52,12.38953488,0,0
2022.11.19,2,Loc03,0,PTPN20,ptpn20KO,ptpn20KO,5883.778,116,8.088357588,0,0
2022.11.19,2,Loc04,0,PTPN20,ptpn20KO,ptpn20KO,5020.426,91,8.804609218,0,0
2022.11.19,2,Loc05,0,PTPN20,ptpn20KO,ptpn20KO,8080.71,198,13.87984496,0,0
2022.11.19,2,Loc06,0,PTPN20,ptpn20KO,ptpn20KO,5121.916,103,18.23,0,0
2022.11.19,2,Loc07,0,PTPN20,ptpn20KO,ptpn20KO,8141.297,155,14.421,0,0
2022.11.19,2,Loc08,0,PTPN20,ptpn20KO,ptpn20KO,4815.135,72,8.488,0,0
2022.11.19,2,Loc09,0,PTPN20,ptpn20KO,ptpn20KO,2976.379,86,4.028,0,0
2022.11.19,2,Loc10,0,PTPN20,ptpn20KO,ptpn20KO,4885.498,80,8.72,0,0
2022.11.19,2,Loc11,0,control,scrambled,control,5133.431,75,9.689,0,0
2022.11.19,2,Loc12,0,control,eGFP,control,4257.539,109,11.936,0,0
2022.11.19,2,Loc13,0,PTPN20,ptpn20KO,ptpn20KO,5693.717,97,17.21978022,0,0
2022.11.19,2,Loc14,0,PTPN20,ptpn20KO,ptpn20KO,3877.416,106,6.504504505,0,0
2022.11.19,2,Loc15,0,PTPN20,ptpn20KO,ptpn20KO,6058.1,47,7.492,0,0
2022.11.19,2,Loc16,0,PTPN20,ptpn20KO,ptpn20KO,3409.36,93,12.972,0,0
2022.11.19,2,Loc17,0,PTPN20,ptpn20KO,ptpn20KO,613.383,0,12.972,0,0
2022.11.19,2,Loc18,0,PTPN20,PTPN20,PTPN20,6361.229,109,10.49894068,0,0
2022.11.19,2,Loc19,0,PTPN20,PTPN20,PTPN20,6267.126,125,11.071,0,0
2022.11.19,2,Loc20,0,PTPN20,PTPN20,PTPN20,8107.971,120,45.33567134,2,0.033333333
2022.11.19,2,Loc21,0,PTPN20,PTPN20,PTPN20,8282.581,188,24.30769231,1,0.016666667
2022.11.19,2,Loc22,0,PTPN20,PTPN20,PTPN20,5204.806,73,15.05094905,0,0
2022.11.19,2,Loc23,0,control,scrambled,control,7340.574,186,9.902,0,0
2022.11.19,2,Loc24,0,control,eGFP,control,6517.728,142,28.74468085,1,0.016666667
2022.11.19,2,Loc25,0,PTPN20,PTPN20,PTPN20,9598.364,177,27.8875803,1,0.016666667
2022.11.19,2,Loc26,0,PTPN20,PTPN20,PTPN20,11507.521,120,21.325,0,0
2022.11.19,2,Loc27,0,PTPN20,PTPN20,PTPN20,6721.779,156,11.83030303,0,0
2022.11.19,2,Loc28,0,PTPN20,PTPN20,PTPN20,4972.633,91,17.12590299,0,0
2022.11.19,2,Loc29,0,PTPN20,PTPN20,PTPN20,4746.795,81,7.192,0,0
2022.11.19,2,Loc30,0,PTPN20,PTPN20,PTPN20,9170.262,161,12.14814815,0,0
2022.11.19,2,Loc31,0,PTPN20,PTPN20,PTPN20,1869.504,24,3.358974359,0,0
2022.11.19,2,Loc32,0,PTPN20,PTPN20,PTPN20,6874.02,133,24.304,1,0.016666667
2022.11.19,2,Loc33,0,PTPN20,PTPN20,PTPN20,11116.077,133,23.45966958,1,0.016666667
2022.11.19,2,Loc34,0,PTPN20,PTPN20,PTPN20,11614.776,92,18.19800995,0,0
2022.11.19,2,Loc35,0,control,scrambled,control,3830.831,96,11.46969697,0,0
2022.11.19,2,Loc36,0,control,eGFP,control,9625.394,138,11.8048048,0,0
2022.11.19,2,Loc37,0,PTPN20,PTPN20,PTPN20,12154.04,178,13.96380558,0,0
2022.11.19,2,Loc38,0,PTPN20,PTPN20,PTPN20,6533.856,150,10.48440748,0,0
2022.11.19,2,Loc39,0,PTPN20,PTPN20,PTPN20,4790.576,70,13.66872428,0,0
2022.11.19,2,Loc40,0,PTPN20,PTPN20,PTPN20,9059.677,182,19.01297405,0,0
2022.11.19,2,Loc41,0,PTPN20,PTPN20CP,PTPN20CP,5088.5,77,9.244282744,0,0
2022.11.19,2,Loc42,0,PTPN20,PTPN20CP,PTPN20CP,7660.83,145,10.18,0,0
2022.11.19,2,Loc43,0,PTPN20,PTPN20CP,PTPN20CP,5685.863,96,15.64794007,0,0
2022.11.19,2,Loc44,0,PTPN20,PTPN20CP,PTPN20CP,5448.665,92,8.214354995,0,0
2022.11.19,2,Loc45,0,PTPN20,PTPN20CP,PTPN20CP,11947.34,133,15.54253112,0,0
2022.11.19,2,Loc46,0,PTPN20,PTPN20CP,PTPN20CP,4991.254,84,8.331006979,0,0
2022.11.19,2,Loc47,0,control,scrambled,control,10928.078,61,11.025,0,0
2022.11.19,2,Loc48,0,control,eGFP,control,7181.041,188,11.2537155,0,0
2022.11.19,2,Loc49,0,PTPN20,PTPN20CP,PTPN20CP,7090.474,177,40.24423963,1,0.016666667
2022.11.19,2,Loc50,0,PTPN20,PTPN20CP,PTPN20CP,8051.435,148,24.9126506,1,0.016666667
2022.11.19,2,Loc51,0,PTPN20,PTPN20CP,PTPN20CP,5745.841,149,12.6449348,0,0
2022.11.19,2,Loc52,0,PTPN20,PTPN20CP,PTPN20CP,4877.349,66,9.48048048,0,0
2022.11.19,2,Loc53,0,PTPN20,PTPN20CP,PTPN20CP,3886.947,81,12.314,0,0
2022.11.19,2,Loc54,0,PTPN20,PTPN20CP,PTPN20CP,7234.558,161,11.99589744,0,0
2022.11.19,2,Loc55,0,PTPN20,PTPN20CP,PTPN20CP,5165.883,70,11.32402792,0,0
2022.11.19,2,Loc56,0,PTPN20,PTPN20CP,PTPN20CP,6359.025,128,8.242454728,0,0
2022.11.19,2,Loc57,0,PTPN20,PTPN20CP,PTPN20CP,4990.978,72,7.343,0,0
2022.11.19,2,Loc58,0,PTPN20,PTPN20CP,PTPN20CP,5472.929,85,8.084084084,0,0
2022.11.19,2,Loc59,0,control,scrambled,control,8022.607,196,9.768,0,0
2022.11.19,2,Loc60,0,control,eGFP,control,5730.019,117,9.021317829,0,0
2022.11.19,2,Loc61,0,PTPN20,PTPN20CP,PTPN20CP,8828.224,73,21.852,0,0
2022.11.19,2,Loc62,0,PTPN20,PTPN20CP,PTPN20CP,7834.306,173,24.6,1,0.016666667
2022.11.19,2,Loc63,0,PTPN20,PTPN20CP,PTPN20CP,4540.679,70,53.89,1,0.016666667
2022.11.19,2,Loc64,0,PTPN20,PTPN20CP,PTPN20CP,61.351,0,53.89,0,0
2022.11.19,2,Loc65,0,PTPN20,PTPN20CP,PTPN20CP,6275.931,101,9.45954046,0,0
2022.11.19,2,Loc66,0,PTPN20,PTPN20CP,PTPN20CP,6719.415,74,10.27815867,0,0
2022.11.19,2,Loc67,0,PTPN20,PTPN20CP,PTPN20CP,6259.947,126,23.04971098,1,0.016666667
2022.11.19,2,Loc68,0,PTPN20,PTPN20CP,PTPN20CP,8495.431,167,14.72289157,0,0
2022.11.19,2,Loc69,0,PTPN20,PTPN20CP,PTPN20CP,11358.052,67,13.95,0,0
2022.11.19,2,Loc70,0,PTPN20,PTPN20CP,PTPN20CP,9015.263,169,19.574,0,0
2022.11.19,2,Loc71,0,control,scrambled,control,9499.805,185,22.38539043,0,0
2022.11.19,2,Loc72,0,control,eGFP,control,4472.043,100,13.28282828,0,0
2022.11.19,2,Loc73,0,HYDIN,hydinKO,hydinKO,5517.307,89,9.935129741,0,0
2022.11.19,2,Loc74,0,HYDIN,hydinKO,hydinKO,10802.523,99,27.90375587,1,0.016666667
2022.11.19,2,Loc75,0,HYDIN,hydinKO,hydinKO,5375.185,128,8.826,0,0
2022.11.19,2,Loc76,0,HYDIN,hydinKO,hydinKO,5699.977,140,14.164,0,0
2022.11.19,2,Loc77,0,HYDIN,hydinKO,hydinKO,6763.442,145,24.26433431,1,0.016666667
2022.11.19,2,Loc78,0,HYDIN,hydinKO,hydinKO,5939.796,130,18.54660194,0,0
2022.11.19,2,Loc79,0,HYDIN,hydinKO,hydinKO,3544.716,42,22.29253731,0,0
2022.11.19,2,Loc80,0,HYDIN,hydinKO,hydinKO,8113.99,180,15.31731732,0,0
2022.11.19,2,Loc81,0,HYDIN,hydinKO,hydinKO,3948.189,57,7.895450145,0,0
2022.11.19,2,Loc82,0,HYDIN,hydinKO,hydinKO,8462.665,193,17.07106076,0,0
2022.11.19,2,Loc83,0,control,scrambled,control,5443.039,135,27.88033299,1,0.016666667
2022.11.19,2,Loc84,0,control,eGFP,control,7001.311,137,60.54545455,13,0.216666667
2022.11.19,2,Loc85,0,HYDIN,hydinKO,hydinKO,6908.224,169,12.61267606,0,0
2022.11.19,2,Loc86,0,HYDIN,hydinKO,hydinKO,6909.82,145,12.02105263,0,0
2022.11.19,2,Loc87,0,HYDIN,hydinKO,hydinKO,6637.959,166,20.98004988,0,0
2022.11.19,2,Loc88,0,HYDIN,hydinKO,hydinKO,7584.296,141,15.128,0,0
2022.11.19,2,Loc89,0,HYDIN,hydinKO,hydinKO,5161.677,78,12.0362776,0,0
2022.11.19,2,Loc90,0,HYDIN,hydinKO,hydinKO,3124.234,85,11.44318182,0,0
2022.11.19,2,Loc91,0,HYDIN,hydinKO,hydinKO,5885.37,159,11.34782609,0,0
2022.11.19,2,Loc92,0,HYDIN,hydinKO,hydinKO,6948.942,131,19.14757482,0,0
2022.11.19,2,Loc93,0,HYDIN,hydinKO,hydinKO,7761.308,120,17.41747573,0,0
2022.11.19,2,Loc94,0,HYDIN,hydinKO,hydinKO,4054.774,79,63.39393939,1,0.016666667
2022.11.19,2,Loc95,0,control,scrambled,control,7764.294,195,12.23880597,0,0
2022.11.19,2,Loc96,0,control,eGFP,control,4784.289,83,8.227878788,0,0
2022.11.19,2,Loc01,2.5,PTPN20,ptpn20KO,ptpn20KO,4442.137,59,54.87814703,5,0.083333333
2022.11.19,2,Loc02,2.5,PTPN20,ptpn20KO,ptpn20KO,10203.557,87,87.147,40,0.666666667
2022.11.19,2,Loc03,2.5,PTPN20,ptpn20KO,ptpn20KO,5594.525,89,63.91374122,5,0.083333333
2022.11.19,2,Loc04,2.5,PTPN20,ptpn20KO,ptpn20KO,3828.481,50,14.0696999,0,0
2022.11.19,2,Loc05,2.5,PTPN20,ptpn20KO,ptpn20KO,8142.047,43,91.774,31,0.516666667
2022.11.19,2,Loc06,2.5,PTPN20,ptpn20KO,ptpn20KO,7039.935,89,53.89178357,19,0.316666667
2022.11.19,2,Loc07,2.5,PTPN20,ptpn20KO,ptpn20KO,7243.198,55,81.947,26,0.433333333
2022.11.19,2,Loc08,2.5,PTPN20,ptpn20KO,ptpn20KO,5123.641,43,64.455,6,0.1
2022.11.19,2,Loc09,2.5,PTPN20,ptpn20KO,ptpn20KO,3068.131,50,6.322,0,0
2022.11.19,2,Loc10,2.5,PTPN20,ptpn20KO,ptpn20KO,3288.726,43,76.85813492,2,0.033333333
2022.11.19,2,Loc11,2.5,control,scrambled,control,5488.356,35,86.02989691,18,0.3
2022.11.19,2,Loc12,2.5,control,eGFP,control,4191.168,39,84.58358358,6,0.1
2022.11.19,2,Loc13,2.5,PTPN20,ptpn20KO,ptpn20KO,4696.752,66,43.28263104,5,0.083333333
2022.11.19,2,Loc14,2.5,PTPN20,ptpn20KO,ptpn20KO,4087.294,95,34.784,2,0.033333333
2022.11.19,2,Loc15,2.5,PTPN20,ptpn20KO,ptpn20KO,2599.372,19,4.479,0,0
2022.11.19,2,Loc16,2.5,PTPN20,ptpn20KO,ptpn20KO,3457.994,89,10.66599598,0,0
2022.11.19,2,Loc17,2.5,PTPN20,ptpn20KO,ptpn20KO,1518.671,7,29.95372233,2,0.033333333
2022.11.19,2,Loc18,2.5,PTPN20,PTPN20,PTPN20,4322.142,39,89.032,7,0.116666667
2022.11.19,2,Loc19,2.5,PTPN20,PTPN20,PTPN20,4513.343,46,76.964,12,0.2
2022.11.19,2,Loc20,2.5,PTPN20,PTPN20,PTPN20,3564.042,25,83.96910402,3,0.05
2022.11.19,2,Loc21,2.5,PTPN20,PTPN20,PTPN20,4607.192,28,70.45945946,6,0.1
2022.11.19,2,Loc22,2.5,PTPN20,PTPN20,PTPN20,3555.549,25,44.761,5,0.083333333
2022.11.19,2,Loc23,2.5,control,scrambled,control,9508.999,79,78.41778697,48,0.8
2022.11.19,2,Loc24,2.5,control,eGFP,control,5344.107,42,97.48194014,10,0.166666667
2022.11.19,2,Loc25,2.5,PTPN20,PTPN20,PTPN20,7227.633,55,89.55244029,29,0.483333333
2022.11.19,2,Loc26,2.5,PTPN20,PTPN20,PTPN20,18621.992,179,39.03,73,1.216666667
2022.11.19,2,Loc27,2.5,PTPN20,PTPN20,PTPN20,5046.833,31,87.24198552,11,0.183333333
2022.11.19,2,Loc28,2.5,PTPN20,PTPN20,PTPN20,9143.354,59,99.102,39,0.65
2022.11.19,2,Loc29,2.5,PTPN20,PTPN20,PTPN20,6716.319,54,73.70144928,25,0.416666667
2022.11.19,2,Loc30,2.5,PTPN20,PTPN20,PTPN20,6056.72,70,90.27327327,13,0.216666667
2022.11.19,2,Loc31,2.5,PTPN20,PTPN20,PTPN20,1727.783,6,2.134,0,0
2022.11.19,2,Loc32,2.5,PTPN20,PTPN20,PTPN20,4000.594,20,88.68368368,12,0.2
2022.11.19,2,Loc33,2.5,PTPN20,PTPN20,PTPN20,9001.26,122,62.732,21,0.35
2022.11.19,2,Loc34,2.5,PTPN20,PTPN20,PTPN20,6772.336,46,103.937,18,0.3
2022.11.19,2,Loc35,2.5,control,scrambled,control,3582.024,27,49.75384615,6,0.1
2022.11.19,2,Loc36,2.5,control,eGFP,control,4385.378,39,69.215,5,0.083333333
2022.11.19,2,Loc37,2.5,PTPN20,PTPN20,PTPN20,12922.03,192,23.33532338,1,0.016666667
2022.11.19,2,Loc38,2.5,PTPN20,PTPN20,PTPN20,3996.584,21,60.64322647,13,0.216666667
2022.11.19,2,Loc39,2.5,PTPN20,PTPN20,PTPN20,5602.431,35,75.45501551,10,0.166666667
2022.11.19,2,Loc40,2.5,PTPN20,PTPN20,PTPN20,9505.179,72,97.643,32,0.533333333
2022.11.19,2,Loc41,2.5,PTPN20,PTPN20CP,PTPN20CP,4229.362,13,54.58141858,8,0.133333333
2022.11.19,2,Loc42,2.5,PTPN20,PTPN20CP,PTPN20CP,5733.383,42,87.898,16,0.266666667
2022.11.19,2,Loc43,2.5,PTPN20,PTPN20CP,PTPN20CP,4136.439,34,65.93592233,5,0.083333333
2022.11.19,2,Loc44,2.5,PTPN20,PTPN20CP,PTPN20CP,6311.572,61,96.10159363,8,0.133333333
2022.11.19,2,Loc45,2.5,PTPN20,PTPN20CP,PTPN20CP,6352.471,35,78.58367769,27,0.45
2022.11.19,2,Loc46,2.5,PTPN20,PTPN20CP,PTPN20CP,8576.28,62,71.17647059,41,0.683333333
2022.11.19,2,Loc47,2.5,control,scrambled,control,4466.737,30,65.91354467,18,0.3
2022.11.19,2,Loc48,2.5,control,eGFP,control,4517.819,33,81.83867735,9,0.15
2022.11.19,2,Loc49,2.5,PTPN20,PTPN20CP,PTPN20CP,3584.554,56,54.3626943,1,0.016666667
2022.11.19,2,Loc50,2.5,PTPN20,PTPN20CP,PTPN20CP,6518.86,43,84.021,23,0.383333333
2022.11.19,2,Loc51,2.5,PTPN20,PTPN20CP,PTPN20CP,4624.085,112,67.32969215,4,0.066666667
2022.11.19,2,Loc52,2.5,PTPN20,PTPN20CP,PTPN20CP,6075.978,30,80.882,18,0.3
2022.11.19,2,Loc53,2.5,PTPN20,PTPN20CP,PTPN20CP,4818.313,42,73.1778697,14,0.233333333
2022.11.19,2,Loc54,2.5,PTPN20,PTPN20CP,PTPN20CP,4660.188,25,85.67116183,13,0.216666667
2022.11.19,2,Loc55,2.5,PTPN20,PTPN20CP,PTPN20CP,3178.521,17,52.43840931,2,0.033333333
2022.11.19,2,Loc56,2.5,PTPN20,PTPN20CP,PTPN20CP,5009.376,41,76.69114688,16,0.266666667
2022.11.19,2,Loc57,2.5,PTPN20,PTPN20CP,PTPN20CP,4157.088,37,61.026,5,0.083333333
2022.11.19,2,Loc58,2.5,PTPN20,PTPN20CP,PTPN20CP,4058.343,34,52.02,1,0.016666667
2022.11.19,2,Loc59,2.5,control,scrambled,control,8870.173,66,73.604,50,0.833333333
2022.11.19,2,Loc60,2.5,control,eGFP,control,5216.185,86,54.83883884,3,0.05
2022.11.19,2,Loc61,2.5,PTPN20,PTPN20CP,PTPN20CP,5271.661,83,54.057,8,0.133333333
2022.11.19,2,Loc62,2.5,PTPN20,PTPN20CP,PTPN20CP,4258.966,21,86.75387597,6,0.1
2022.11.19,2,Loc63,2.5,PTPN20,PTPN20CP,PTPN20CP,3529.957,26,50.512,2,0.033333333
2022.11.19,2,Loc64,2.5,PTPN20,PTPN20CP,PTPN20CP,9.49,0,50.512,0,0
2022.11.19,2,Loc65,2.5,PTPN20,PTPN20CP,PTPN20CP,5739.791,49,85.60462777,17,0.283333333
2022.11.19,2,Loc66,2.5,PTPN20,PTPN20CP,PTPN20CP,5866.064,51,62.965,28,0.466666667
2022.11.19,2,Loc67,2.5,PTPN20,PTPN20CP,PTPN20CP,6201.828,49,62.1776699,24,0.4
2022.11.19,2,Loc68,2.5,PTPN20,PTPN20CP,PTPN20CP,3490.57,19,71.47891566,5,0.083333333
